ticket_id,timestamp,alert_severity,alert_type,source_ip,dest_asset,assigned_analyst,time_to_acknowledge,time_to_close,resolution_notes,escalated,shift
TKT-007929,2026-08-19T19:30:17.267904,LOW,Unauthorized Access,10.198.88.60,stg-web-3,Sunita Rao,128,1749,Investigated Unauthorized Access on stg-web-3. Contained threat by isolating the host and running full AV scan. Root cause: expired SSL certificate renewal process.,False,SWING
TKT-002929,2026-08-14T00:39:10.615960,MEDIUM,DDoS Attack,10.65.138.207,dev-ws-35,Kavita Deshmukh,375,1376,Performed deep-dive on DDoS Attack. Memory dump analysis showed no IOCs. Likely caused by network topology change during patching. Closing as benign.,False,NIGHT
TKT-002078,2026-09-09T02:33:04.253197,HIGH,Unauthorized Access,10.231.255.64,prod-web-45,Karan Mehta,105,5078,Detected Unauthorized Access pattern on prod-web-45. Updated IDS signatures and added source to watchlist. legacy application compatibility issue confirmed.,True,NIGHT
TKT-006906,2026-09-02T00:35:57.448566,LOW,Insider Threat,10.41.119.69,vpn-gw-44,Arjun Nair,580,1150,Triaged Insider Threat alert from vpn-gw-44. Correlated with SIEM logs — determined to be benign activity from scheduled scheduled maintenance script execution.,False,NIGHT
TKT-007752,2026-09-05T06:08:15.407837,HIGH,Unauthorized Access,10.46.239.41,net-sw-11,Sanjay Gupta,40,6124,"Responded to Unauthorized Access on net-sw-11. Quarantined suspicious binary, submitted hash to local sandbox. Result: expired SSL certificate renewal process.",False,DAY
TKT-009464,2026-09-08T12:10:42.766920,MEDIUM,C2 Communication,10.52.30.203,corp-ws-6,Arjun Nair,233,2331,Confirmed true positive for C2 Communication. Blocked source IP at perimeter firewall. Notified asset owner in Operations.,False,DAY
TKT-008994,2026-08-19T05:11:00.251190,LOW,Port Scan,10.197.97.186,prod-app-16,Arjun Nair,533,824,Triaged Port Scan alert from prod-app-16. Correlated with SIEM logs — determined to be benign activity from scheduled outdated vulnerability scanner signatures.,False,NIGHT
TKT-009097,2026-08-31T22:03:21.189335,HIGH,Lateral Movement,10.13.202.146,net-fw-25,Ananya Sharma,167,1761,Triaged Lateral Movement alert from net-fw-25. Correlated with SIEM logs — determined to be benign activity from scheduled expired SSL certificate renewal process.,True,NIGHT
TKT-000509,2026-08-26T13:19:59.366131,MEDIUM,Port Scan,10.42.145.154,prod-web-45,Rajesh Kumar,548,1642,Performed deep-dive on Port Scan. Memory dump analysis showed no IOCs. Likely caused by legacy application compatibility issue. Closing as benign.,False,DAY
TKT-007518,2026-09-11T05:37:31.946094,MEDIUM,Phishing Email,10.64.183.106,prod-web-45,Vikram Singh,489,732,"Responded to Phishing Email on prod-web-45. Quarantined suspicious binary, submitted hash to local sandbox. Result: misconfigured service account.",False,NIGHT
TKT-005056,2026-09-03T14:21:18.459421,MEDIUM,Unauthorized Access,10.246.82.114,exec-ws-24,Deepa Reddy,350,3575,"Responded to Unauthorized Access on exec-ws-24. Quarantined suspicious binary, submitted hash to local sandbox. Result: scheduled maintenance script execution.",False,SWING
TKT-004557,2026-08-23T09:43:55.962280,LOW,C2 Communication,10.56.196.55,stg-app-34,Priya Patel,761,1168,Confirmed true positive for C2 Communication. Blocked source IP at perimeter firewall. Notified asset owner in Engineering.,False,DAY
TKT-008186,2026-08-30T11:08:07.448000,HIGH,Phishing Email,10.111.74.19,file-srv-28,Arjun Nair,206,6346,Investigated Phishing Email on file-srv-28. Contained threat by isolating the host and running full AV scan. Root cause: expired SSL certificate renewal process.,False,DAY
TKT-005116,2026-08-15T09:25:57.421623,MEDIUM,Port Scan,10.21.209.179,stg-web-3,Neha Joshi,307,2979,Investigated Port Scan on stg-web-3. Contained threat by isolating the host and running full AV scan. Root cause: misconfigured service account.,False,DAY
TKT-008801,2026-08-15T14:31:05.124712,MEDIUM,Unauthorized Access,10.236.232.219,exec-ws-24,Rajesh Kumar,229,1409,Performed deep-dive on Unauthorized Access. Memory dump analysis showed no IOCs. Likely caused by network topology change during patching. Closing as benign.,False,SWING
TKT-003995,2026-08-31T23:26:56.634268,MEDIUM,DDoS Attack,10.67.138.223,prod-app-31,Sanjay Gupta,266,2975,Performed deep-dive on DDoS Attack. Memory dump analysis showed no IOCs. Likely caused by test traffic from red-team exercise. Closing as benign.,False,NIGHT
TKT-006115,2026-09-09T18:21:38.074127,LOW,Ransomware,10.91.24.9,vpn-gw-14,Karan Mehta,232,784,"Escalated Ransomware to Tier-2. Forensic analysis revealed test traffic from red-team exercise. Remediation applied, monitoring for recurrence.",False,SWING
TKT-006750,2026-09-07T21:39:30.747180,LOW,Port Scan,10.211.134.244,prod-web-15,Deepa Reddy,146,566,"Escalated Port Scan to Tier-2. Forensic analysis revealed expired SSL certificate renewal process. Remediation applied, monitoring for recurrence.",False,SWING
TKT-007942,2026-08-25T20:40:28.867669,LOW,Phishing Email,10.249.186.122,hr-ws-38,Sunita Rao,339,743,"Responded to Phishing Email on hr-ws-38. Quarantined suspicious binary, submitted hash to local sandbox. Result: test traffic from red-team exercise.",False,SWING
TKT-002582,2026-08-25T06:24:34.977373,LOW,Malware Detection,10.172.147.137,stg-app-4,Sunita Rao,379,842,"Responded to Malware Detection on stg-app-4. Quarantined suspicious binary, submitted hash to local sandbox. Result: expired SSL certificate renewal process.",False,DAY
TKT-001314,2026-08-14T11:51:38.587268,MEDIUM,C2 Communication,10.122.156.68,stg-app-34,Pooja Chauhan,230,1904,"Responded to C2 Communication on stg-app-34. Quarantined suspicious binary, submitted hash to local sandbox. Result: network topology change during patching.",True,DAY
TKT-004255,2026-08-19T13:11:56.188455,MEDIUM,Port Scan,10.1.188.160,hr-ws-38,Neha Joshi,101,3040,Detected Port Scan pattern on hr-ws-38. Updated IDS signatures and added source to watchlist. legacy application compatibility issue confirmed.,False,DAY
TKT-002302,2026-08-13T22:07:38.830257,MEDIUM,Privilege Escalation,10.252.236.141,file-srv-43,Pooja Chauhan,260,1203,Investigated Privilege Escalation on file-srv-43. Contained threat by isolating the host and running full AV scan. Root cause: legacy application compatibility issue.,False,NIGHT
TKT-002158,2026-08-15T03:47:59.053676,MEDIUM,DDoS Attack,10.137.78.235,prod-app-16,Vikram Singh,365,3148,"Escalated DDoS Attack to Tier-2. Forensic analysis revealed network topology change during patching. Remediation applied, monitoring for recurrence.",False,NIGHT
TKT-003250,2026-08-23T04:03:32.484554,HIGH,Brute Force Attempt,10.34.187.28,fin-ws-22,Sanjay Gupta,190,2571,"Responded to Brute Force Attempt on fin-ws-22. Quarantined suspicious binary, submitted hash to local sandbox. Result: network topology change during patching.",False,NIGHT
TKT-003390,2026-08-23T16:57:07.947310,MEDIUM,Lateral Movement,10.90.216.215,stg-app-4,Priya Patel,199,987,Performed deep-dive on Lateral Movement. Memory dump analysis showed no IOCs. Likely caused by scheduled maintenance script execution. Closing as benign.,False,SWING
TKT-001476,2026-09-10T19:26:37.306164,MEDIUM,Ransomware,10.130.50.70,corp-ws-36,Deepa Reddy,334,1049,Reviewed Ransomware targeting corp-ws-36. Source identified as internal penetration test. Verified with Operations team lead.,False,SWING
TKT-003147,2026-08-21T13:17:19.845207,HIGH,Malware Detection,10.58.8.251,prod-db-32,Amit Verma,242,5394,Confirmed true positive for Malware Detection. Blocked source IP at perimeter firewall. Notified asset owner in IT Infrastructure.,False,DAY
TKT-007414,2026-08-20T04:09:26.699768,HIGH,Data Exfiltration,10.128.24.153,stg-app-4,Karan Mehta,158,1839,"Responded to Data Exfiltration on stg-app-4. Quarantined suspicious binary, submitted hash to local sandbox. Result: legitimate admin remote session.",True,NIGHT
TKT-003352,2026-08-28T14:27:08.471101,MEDIUM,Privilege Escalation,10.240.249.154,exec-ws-24,Meera Iyer,130,638,Detected Privilege Escalation pattern on exec-ws-24. Updated IDS signatures and added source to watchlist. misconfigured service account confirmed.,False,SWING
TKT-009315,2026-09-09T10:51:50.335057,MEDIUM,Privilege Escalation,10.42.252.244,stg-app-19,Ananya Sharma,405,1510,"Responded to Privilege Escalation on stg-app-19. Quarantined suspicious binary, submitted hash to local sandbox. Result: scheduled maintenance script execution.",False,DAY
TKT-005848,2026-08-14T13:39:55.886409,HIGH,SQL Injection,10.202.1.86,mail-srv-12,Arjun Nair,239,3127,Investigated SQL Injection on mail-srv-12. Contained threat by isolating the host and running full AV scan. Root cause: network topology change during patching.,False,DAY
TKT-008721,2026-09-10T06:37:37.255114,LOW,Data Exfiltration,10.98.248.232,dev-ws-35,Sunita Rao,509,912,"Escalated Data Exfiltration to Tier-2. Forensic analysis revealed scheduled maintenance script execution. Remediation applied, monitoring for recurrence.",False,DAY
TKT-005046,2026-08-23T11:29:23.679740,HIGH,DNS Tunneling,10.52.23.135,vpn-gw-29,Priya Patel,147,4663,"Responded to DNS Tunneling on vpn-gw-29. Quarantined suspicious binary, submitted hash to local sandbox. Result: scheduled maintenance script execution.",True,DAY
TKT-004141,2026-08-29T14:00:28.147247,LOW,Data Exfiltration,10.82.135.170,file-srv-13,Sanjay Gupta,295,1536,"Escalated Data Exfiltration to Tier-2. Forensic analysis revealed expired SSL certificate renewal process. Remediation applied, monitoring for recurrence.",False,SWING
TKT-005472,2026-09-01T14:24:45.035944,MEDIUM,Port Scan,10.156.199.226,stg-app-19,Sanjay Gupta,344,1547,"Escalated Port Scan to Tier-2. Forensic analysis revealed legacy application compatibility issue. Remediation applied, monitoring for recurrence.",False,SWING
TKT-000343,2026-08-18T10:51:08.373623,CRITICAL,Insider Threat,10.167.200.151,vpn-gw-14,Meera Iyer,91,14304,Ticket auto-closed after initial review.,False,DAY
TKT-004683,2026-09-12T01:49:49.436666,MEDIUM,Brute Force Attempt,10.68.211.191,prod-db-17,Meera Iyer,479,1272,Triaged Brute Force Attempt alert from prod-db-17. Correlated with SIEM logs — determined to be benign activity from scheduled outdated vulnerability scanner signatures.,False,NIGHT
TKT-005945,2026-08-24T00:09:05.922131,MEDIUM,Phishing Email,10.105.59.48,exec-ws-39,Sunita Rao,468,2544,"Escalated Phishing Email to Tier-2. Forensic analysis revealed expired SSL certificate renewal process. Remediation applied, monitoring for recurrence.",False,NIGHT
TKT-006300,2026-08-19T00:28:40.102224,LOW,Phishing Email,10.248.97.179,exec-ws-39,Karan Mehta,535,1247,Investigated Phishing Email on exec-ws-39. Contained threat by isolating the host and running full AV scan. Root cause: expired SSL certificate renewal process.,False,NIGHT
TKT-009509,2026-08-23T11:29:55.816965,MEDIUM,Data Exfiltration,10.227.186.206,prod-web-30,Priya Patel,207,1776,Investigated Data Exfiltration on prod-web-30. Contained threat by isolating the host and running full AV scan. Root cause: expired SSL certificate renewal process.,False,DAY
TKT-009068,2026-08-26T14:54:23.596452,LOW,Ransomware,10.132.2.240,prod-web-45,Priya Patel,161,731,Confirmed true positive for Ransomware. Blocked source IP at perimeter firewall. Notified asset owner in Engineering.,False,SWING
TKT-003312,2026-08-15T22:06:32.555692,LOW,Lateral Movement,10.217.215.189,stg-app-4,Deepa Reddy,767,850,Performed deep-dive on Lateral Movement. Memory dump analysis showed no IOCs. Likely caused by outdated vulnerability scanner signatures. Closing as benign.,False,NIGHT
TKT-008071,2026-09-01T05:11:42.531974,MEDIUM,DNS Tunneling,10.3.238.102,stg-web-18,Sanjay Gupta,388,2161,Detected DNS Tunneling pattern on stg-web-18. Updated IDS signatures and added source to watchlist. outdated vulnerability scanner signatures confirmed.,True,NIGHT
TKT-002595,2026-08-15T06:14:32.399607,MEDIUM,Malware Detection,10.78.117.35,mail-srv-42,Kavita Deshmukh,325,960,Performed deep-dive on Malware Detection. Memory dump analysis showed no IOCs. Likely caused by test traffic from red-team exercise. Closing as benign.,False,DAY
TKT-006901,2026-08-28T23:56:19.785819,MEDIUM,XSS Attack,10.58.16.86,dev-ws-20,Priya Patel,164,2996,"Responded to XSS Attack on dev-ws-20. Quarantined suspicious binary, submitted hash to local sandbox. Result: misconfigured service account.",False,NIGHT
TKT-000777,2026-09-04T00:51:30.282649,CRITICAL,XSS Attack,10.50.78.166,net-sw-11,Meera Iyer,74,14284,Detected XSS Attack pattern on net-sw-11. Updated IDS signatures and added source to watchlist. expired SSL certificate renewal process confirmed.,True,NIGHT
TKT-005245,2026-09-05T10:31:46.771919,LOW,Privilege Escalation,10.61.135.30,corp-ws-21,Arjun Nair,520,1712,Detected Privilege Escalation pattern on corp-ws-21. Updated IDS signatures and added source to watchlist. test traffic from red-team exercise confirmed.,False,DAY
TKT-002240,2026-09-03T12:45:23.877049,LOW,Ransomware,10.36.222.127,fin-ws-37,Sunita Rao,865,481,"Escalated Ransomware to Tier-2. Forensic analysis revealed misconfigured service account. Remediation applied, monitoring for recurrence.",False,DAY
TKT-000854,2026-08-15T03:07:05.197685,MEDIUM,Phishing Email,10.236.195.88,prod-db-17,Neha Joshi,134,709,Performed deep-dive on Phishing Email. Memory dump analysis showed no IOCs. Likely caused by legitimate admin remote session. Closing as benign.,False,NIGHT
TKT-005051,2026-09-06T13:30:14.826324,LOW,Port Scan,10.223.250.25,stg-app-4,Kavita Deshmukh,385,775,Performed deep-dive on Port Scan. Memory dump analysis showed no IOCs. Likely caused by legacy application compatibility issue. Closing as benign.,False,DAY
TKT-003113,2026-09-10T00:37:20.874386,HIGH,Port Scan,10.85.235.141,stg-web-33,Vikram Singh,128,6209,Performed deep-dive on Port Scan. Memory dump analysis showed no IOCs. Likely caused by misconfigured service account. Closing as benign.,False,NIGHT
TKT-007256,2026-09-05T20:05:17.931246,LOW,C2 Communication,10.164.125.85,fin-ws-7,Sanjay Gupta,659,392,Triaged C2 Communication alert from fin-ws-7. Correlated with SIEM logs — determined to be benign activity from scheduled outdated vulnerability scanner signatures.,False,SWING
TKT-007908,2026-09-02T00:33:58.822820,MEDIUM,Privilege Escalation,10.143.137.108,prod-app-1,Kavita Deshmukh,223,1869,Reviewed Privilege Escalation targeting prod-app-1. Source identified as internal penetration test. Verified with Engineering team lead.,True,NIGHT
TKT-000521,2026-09-03T02:21:29.283445,LOW,DNS Tunneling,10.180.4.180,net-sw-41,Vikram Singh,443,770,Reviewed DNS Tunneling targeting net-sw-41. Source identified as internal penetration test. Verified with IT Infrastructure team lead.,False,NIGHT
TKT-006000,2026-09-10T05:48:31.237966,MEDIUM,Unauthorized Access,10.236.75.31,prod-app-31,Amit Verma,273,2406,"Responded to Unauthorized Access on prod-app-31. Quarantined suspicious binary, submitted hash to local sandbox. Result: scheduled maintenance script execution.",False,NIGHT
TKT-002032,2026-09-05T14:31:32.527180,LOW,Phishing Email,10.86.83.63,mail-srv-27,Rohit Malhotra,781,669,Reviewed Phishing Email targeting mail-srv-27. Source identified as internal penetration test. Verified with IT Infrastructure team lead.,True,SWING
TKT-007867,2026-08-15T18:02:01.428032,LOW,Phishing Email,10.11.201.186,dev-ws-35,Rohit Malhotra,875,689,Detected Phishing Email pattern on dev-ws-35. Updated IDS signatures and added source to watchlist. test traffic from red-team exercise confirmed.,False,SWING
TKT-004829,2026-09-02T15:41:08.331554,HIGH,Phishing Email,10.73.96.149,stg-web-18,Amit Verma,152,6726,Detected Phishing Email pattern on stg-web-18. Updated IDS signatures and added source to watchlist. misconfigured service account confirmed.,False,SWING
TKT-001469,2026-09-02T00:22:17.740257,HIGH,Data Exfiltration,10.20.118.64,fin-ws-37,Karan Mehta,157,1882,Investigated Data Exfiltration on fin-ws-37. Contained threat by isolating the host and running full AV scan. Root cause: outdated vulnerability scanner signatures.,True,NIGHT
TKT-007558,2026-09-05T15:29:55.961618,HIGH,SQL Injection,10.177.101.135,mail-srv-42,Neha Joshi,160,964,"Responded to SQL Injection on mail-srv-42. Quarantined suspicious binary, submitted hash to local sandbox. Result: test traffic from red-team exercise.",False,SWING
TKT-001815,2026-08-20T06:09:34.862545,LOW,Port Scan,10.101.129.105,net-sw-26,Rajesh Kumar,355,320,"Responded to Port Scan on net-sw-26. Quarantined suspicious binary, submitted hash to local sandbox. Result: test traffic from red-team exercise.",False,DAY
